NotWavenumber,NotIntensity
6002.337309,0.074851
6002.33715,0.075184
6002.336996,0.075605
6002.336837,0.076106
6002.336682,0.076478
6002.336527,0.076611
6002.336369,0.076854
6002.336214,0.077096
6002.336055,0.077331
6002.3359,0.077351
6002.335745,0.077533
6002.335587,0.077751
6002.335432,0.077644
6002.335273,0.077866
6002.335118,0.077765
6002.334964,0.077713
6002.334805,0.077416
6002.33465,0.077115
6002.334495,0.076784
6002.334337,0.076442
6002.334182,0.076094
6002.334023,0.075659
6002.333868,0.075265
6002.333713,0.074672
6002.333555,0.074083
6002.3334,0.073598
6002.333241,0.073111
6002.333086,0.072433
6002.332932,0.071687
6002.332773,0.071402
6002.332618,0.071263
6002.33246,0.07143
6002.332305,0.071749
6002.33215,0.071901
6002.331991,0.072504
6002.331836,0.072585
6002.331681,0.073021
6002.331523,0.073272
6002.331368,0.073635
6002.331209,0.074059
6002.331054,0.074246
6002.3309,0.07424
6002.330741,0.074107
6002.330586,0.073627
6002.330428,0.073152
6002.330273,0.072571
6002.330118,0.071832
6002.329959,0.071125
6002.329804,0.070793
6002.329646,0.070431
6002.329491,0.069995
6002.329336,0.06982
6002.329177,0.07017
6002.329023,0.070078
6002.328868,0.070278
6002.328709,0.07034
6002.328554,0.07034
6002.328396,0.070542
6002.328241,0.070417
6002.328086,0.070392
6002.327927,0.070184
6002.327772,0.069759
6002.327614,0.069245
6002.327459,0.068702
6002.327304,0.068055
6002.327145,0.067371
6002.326991,0.067065
6002.326832,0.066325
6002.326677,0.065843
6002.326522,0.065174
6002.326364,0.064478
6002.326209,0.063712
6002.326054,0.06304
6002.325895,0.06226
6002.32574,0.061303
6002.325582,0.06038
6002.325427,0.059878
6002.325272,0.058849
6002.325113,0.058272
6002.324959,0.057628
6002.3248,0.057248
6002.324645,0.056721
6002.32449,0.0564
6002.324332,0.05594
6002.324177,0.055453
6002.324018,0.055078
6002.323863,0.054539
6002.323708,0.054331
6002.32355,0.054027
6002.323395,0.054019
6002.32324,0.054141
6002.323082,0.054377
6002.322927,0.054229
6002.322768,0.054473
6002.322613,0.055041
6002.322458,0.05567
6002.3223,0.056419
6002.322145,0.05707
6002.321986,0.057926
6002.321831,0.059152
6002.321676,0.060195
6002.321518,0.061064
6002.321363,0.061747
6002.321204,0.061797
6002.32105,0.061943
6002.320895,0.061953
6002.320736,0.061599
6002.320581,0.061352
6002.320426,0.061041
6002.320268,0.060268
6002.320113,0.059827
6002.319954,0.059057
6002.319799,0.058022
6002.319644,0.056937
6002.319486,0.056054
6002.319331,0.054812
6002.319172,0.053806
6002.319018,0.052908
6002.318863,0.052024
6002.318704,0.051015
6002.318549,0.050179
6002.318391,0.049246
6002.318236,0.048338
6002.318081,0.047522
6002.317922,0.046796
6002.317767,0.046009
6002.317612,0.045279
6002.317454,0.04461
6002.317299,0.044178
6002.317141,0.04362
6002.316986,0.043169
6002.316831,0.042653
6002.316672,0.042522
6002.316517,0.042216
6002.316359,0.042091
6002.316204,0.041772
6002.316049,0.041884
6002.31589,0.041969
6002.315735,0.041961
6002.315581,0.042141
6002.315422,0.042295
6002.315267,0.042276
6002.315109,0.042578
6002.314954,0.042393
6002.314799,0.042652
6002.31464,0.042575
6002.314485,0.042637
6002.314327,0.042958
6002.314172,0.043396
6002.314017,0.043455
6002.313858,0.043864
6002.313703,0.044087
6002.313545,0.044172
6002.31339,0.0441
6002.313235,0.044127
6002.313077,0.044048
6002.312922,0.04388
6002.312767,0.044228
6002.312608,0.044184
6002.312453,0.044337
6002.312295,0.044608
6002.31214,0.044521
6002.311985,0.044505
6002.311826,0.044673
6002.311671,0.044591
6002.311513,0.044937
6002.311358,0.045297
6002.311203,0.045571
6002.311045,0.045944
6002.31089,0.046206
6002.310731,0.046215
6002.310576,0.046224
6002.310421,0.045985
6002.310263,0.045797
6002.310108,0.04545
6002.309953,0.045368
6002.309794,0.045139
6002.30964,0.04534
6002.309481,0.045457
6002.309326,0.045755
6002.309171,0.046084
6002.309013,0.046456
6002.308858,0.046684
6002.308699,0.047115
6002.308544,0.047463
6002.308389,0.047792
6002.308231,0.048182
6002.308076,0.048639
6002.307917,0.049271
6002.307762,0.049821
6002.307608,0.050583
6002.307449,0.051081
6002.307294,0.051835
6002.307139,0.052285
6002.306981,0.052926
6002.306826,0.053277
6002.306667,0.053809
6002.306512,0.054134
6002.306357,0.05449
6002.306199,0.054875
6002.306044,0.055221
6002.305885,0.055445
6002.305731,0.055568
6002.305576,0.055698
6002.305417,0.055445
6002.305262,0.05499
6002.305104,0.054721
6002.304949,0.053925
6002.304794,0.053925
6002.304635,0.053291
6002.30448,0.053027
6002.304325,0.052676
6002.304167,0.052171
6002.304012,0.051789
6002.303853,0.051045
6002.303699,0.05034
6002.303544,0.049742
6002.303385,0.049129
6002.30323,0.048729
6002.303072,0.04821
6002.302917,0.048072
6002.302762,0.047569
6002.302603,0.047136
6002.302448,0.046737
6002.30229,0.046083
6002.302135,0.045495
6002.30198,0.044448
6002.301822,0.043665
6002.301667,0.042834
6002.301512,0.042123
6002.301353,0.041278
6002.301198,0.040684
6002.30104,0.039873
6002.300885,0.039295
6002.30073,0.038633
6002.300571,0.038031
6002.300416,0.037634
6002.300258,0.037286
6002.300103,0.036899
6002.299948,0.036697
6002.29979,0.036606
6002.299635,0.036546
6002.299476,0.036562
6002.299321,0.036511
6002.299166,0.036254
6002.299008,0.035978
6002.298853,0.035813
6002.298698,0.035582
6002.298539,0.035636
6002.298384,0.035454
6002.298226,0.035531
6002.298071,0.035389
6002.297916,0.035311
6002.297758,0.035206
6002.297603,0.035014
6002.297444,0.034694
6002.297289,0.034701
6002.297134,0.034584
6002.296976,0.034578
6002.296821,0.034349
6002.296662,0.034262
6002.296507,0.034356
6002.296353,0.034259
6002.296194,0.034231
6002.296039,0.034157
6002.295884,0.033883
6002.295726,0.03397
6002.295571,0.03362
6002.295412,0.033867
6002.295257,0.033892
6002.295102,0.034416
6002.294944,0.035093
6002.294789,0.035841
6002.29463,0.036528
6002.294476,0.037305
6002.294321,0.038105
6002.294162,0.038664
6002.294007,0.039288
6002.293849,0.039877
6002.293694,0.040315
6002.293539,0.04085
6002.29338,0.041006
6002.293225,0.041102
6002.29307,0.041078
6002.292912,0.040937
6002.292757,0.040273
6002.292598,0.039684
6002.292444,0.039215
6002.292289,0.038881
6002.29213,0.038534
6002.291975,0.038839
6002.291817,0.039047
6002.291662,0.039317
6002.291507,0.039376
6002.291348,0.039445
6002.291193,0.039414
6002.291035,0.039512
6002.29088,0.039399
6002.290725,0.039032
6002.290567,0.038895
6002.290412,0.038395
6002.290257,0.038045
6002.290098,0.037712
6002.289943,0.037367
6002.289785,0.036677
6002.28963,0.036491
6002.289475,0.036035
6002.289316,0.035757
6002.289161,0.035282
6002.289003,0.034829
6002.288848,0.034661
6002.288693,0.034233
6002.288535,0.033813
6002.28838,0.033455
6002.288221,0.033193
6002.288066,0.032975
6002.287911,0.03247
6002.287753,0.032423
6002.287598,0.032415
6002.287443,0.032245
6002.287284,0.032371
6002.287129,0.032469
6002.286971,0.032491
6002.286816,0.032614
6002.286661,0.032884
6002.286503,0.033268
6002.286348,0.033443
6002.286189,0.033842
6002.286034,0.034179
6002.285879,0.034412
6002.285721,0.034609
6002.285566,0.034761
6002.285407,0.034953
6002.285252,0.035007
6002.285098,0.035069
6002.284939,0.03527
6002.284784,0.035699
6002.284629,0.036158
6002.284471,0.036834
6002.284316,0.037671
6002.284157,0.038704
6002.284002,0.039659
6002.283847,0.040821
6002.283689,0.04167
6002.283534,0.042431
6002.283375,0.042909
6002.283221,0.043328
6002.283066,0.043419
6002.282907,0.043435
6002.282752,0.043178
6002.282594,0.043066
6002.282439,0.042692
6002.282284,0.042143
6002.282125,0.041376
6002.28197,0.040824
6002.281815,0.040328
6002.281657,0.039933
6002.281502,0.039308
6002.281343,0.038976
6002.281189,0.038503
6002.281034,0.038173
6002.280875,0.03783
6002.28072,0.037308
6002.280562,0.037017
6002.280407,0.036725
6002.280252,0.036457
6002.280093,0.036247
6002.279938,0.036359
6002.27978,0.036046
6002.279625,0.035856
6002.27947,0.035499
6002.279312,0.035097
6002.279157,0.03458
6002.279002,0.03399
6002.278843,0.033203
6002.278688,0.032673
6002.27853,0.032128
6002.278375,0.031437
6002.27822,0.031146
6002.278061,0.03058
6002.277906,0.030184
6002.277748,0.029545
6002.277593,0.029174
6002.277438,0.028644
6002.27728,0.028365
6002.277125,0.027816
6002.276966,0.027131
6002.276811,0.026959
6002.276656,0.026713
6002.276498,0.026374
6002.276343,0.026085
6002.276188,0.025742
6002.276029,0.02546
6002.275875,0.025215
6002.275716,0.024809
6002.275561,0.024608
6002.275406,0.024547
6002.275248,0.024205
6002.275093,0.024162
6002.274934,0.024014
6002.274779,0.023626
6002.274624,0.023176
6002.274466,0.022534
6002.274311,0.021682
6002.274156,0.02078
6002.273998,0.02027
6002.273843,0.019725
6002.273684,0.019646
6002.273529,0.019682
6002.273374,0.019623
6002.273216,0.019862
6002.273061,0.019892
6002.272902,0.020194
6002.272747,0.020644
6002.272592,0.021404
6002.272434,0.021709
6002.272279,0.022525
6002.27212,0.023536
6002.271966,0.02439
6002.271811,0.025377
6002.271652,0.026458
6002.271497,0.027112
6002.271342,0.027827
6002.271184,0.028313
6002.271029,0.028817
6002.27087,0.028985
6002.270715,0.029099
6002.270561,0.028943
6002.270402,0.028639
6002.270247,0.028406
6002.270089,0.027664
6002.269934,0.026746
6002.269779,0.025977
6002.26962,0.024652
6002.269465,0.023708
6002.269307,0.022738
6002.269152,0.022019
6002.268997,0.021085
6002.268838,0.020634
6002.268683,0.020109
6002.268529,0.019623
6002.26837,0.019482
6002.268215,0.019179
6002.268057,0.019143
6002.267902,0.019252
6002.267747,0.019248
6002.267588,0.019528
6002.267433,0.019782
6002.267275,0.020048
6002.26712,0.020663
6002.266965,0.021163
6002.266806,0.021928
6002.266652,0.022421
6002.266493,0.023411
6002.266338,0.024235
6002.266183,0.025505
6002.266025,0.02643
6002.26587,0.027732
6002.265715,0.028989
6002.265556,0.03034
6002.265401,0.031388
6002.265243,0.032591
6002.265088,0.033439
6002.264933,0.034202
6002.264775,0.034806
6002.26462,0.035165
6002.264461,0.035819
6002.264306,0.036373
6002.264151,0.036519
6002.263993,0.036854
6002.263838,0.036851
6002.263679,0.036845
6002.263524,0.036701
6002.263369,0.036417
6002.263211,0.036067
6002.263056,0.035617
6002.262901,0.035186
6002.262743,0.034959
6002.262588,0.034954
6002.262429,0.034948
6002.262274,0.035027
6002.262119,0.03502
6002.261961,0.034956
6002.261806,0.034861
6002.261647,0.034828
6002.261492,0.034908
6002.261338,0.034933
6002.261179,0.034964
6002.261024,0.034937
6002.260866,0.03489
6002.260711,0.034636
6002.260556,0.034536
6002.260397,0.033973
6002.260242,0.033418
6002.260087,0.032192
6002.259929,0.031488
6002.259774,0.03045
6002.259615,0.029558
6002.259461,0.028512
6002.259306,0.027557
6002.259147,0.026704
6002.258992,0.025963
6002.258834,0.02536
6002.258679,0.024741
6002.258524,0.024122
6002.258365,0.023745
6002.25821,0.023637
6002.258052,0.023175
6002.257897,0.023301
6002.257742,0.023304
6002.257584,0.023788
6002.257429,0.024118
6002.257274,0.024277
6002.257115,0.024798
6002.25696,0.025255
6002.256802,0.025689
6002.256647,0.026345
6002.256492,0.026892
6002.256333,0.02744
6002.256178,0.028046
6002.25602,0.028367
6002.255865,0.028394
6002.25571,0.028189
6002.255552,0.027846
6002.255397,0.027431
6002.255238,0.026586
6002.255083,0.02581
6002.254928,0.025476
6002.25477,0.025226
6002.254615,0.02514
6002.25446,0.024863
6002.254301,0.024835
6002.254147,0.024862
6002.253988,0.024968
6002.253833,0.025288
6002.253678,0.02568
6002.25352,0.026121
6002.253365,0.026607
6002.253206,0.027139
6002.253051,0.027626
6002.252896,0.028327
6002.252738,0.028585
6002.252583,0.029014
6002.252424,0.029132
6002.25227,0.029427
6002.252115,0.029335
6002.251956,0.029234
6002.251801,0.02912
6002.251646,0.028566
6002.251488,0.028205
6002.251333,0.027651
6002.251174,0.02702
6002.251019,0.02627
6002.250864,0.0256
6002.250706,0.02478
6002.250551,0.024209
6002.250393,0.023462
6002.250238,0.02282
6002.250083,0.022416
6002.249924,0.021849
6002.249769,0.021477
6002.249611,0.021217
6002.249456,0.02083
6002.249301,0.020479
6002.249142,0.020289
6002.248987,0.020051
6002.248833,0.019871
6002.248674,0.019905
6002.248519,0.019997
6002.248361,0.020184
6002.248206,0.020225
6002.248051,0.02015
6002.247892,0.019943
6002.247737,0.019543
6002.247579,0.019255
6002.247424,0.019006
6002.247269,0.018701
6002.24711,0.018221
6002.246956,0.0182
6002.246797,0.018099
6002.246642,0.01809
6002.246487,0.018201
6002.246329,0.018506
6002.246174,0.018659
6002.246019,0.01866
6002.24586,0.018759
6002.245705,0.018881
6002.245547,0.019076
6002.245392,0.019187
6002.245237,0.019175
6002.245079,0.019204
6002.244924,0.019295
6002.244765,0.019129
6002.24461,0.018926
6002.244455,0.018719
6002.244297,0.018518
6002.244142,0.018379
6002.243983,0.018518
6002.243828,0.018455
6002.243673,0.018504
6002.243515,0.018852
6002.24336,0.019024
6002.243205,0.019155
6002.243047,0.01931
6002.242892,0.019784
6002.242733,0.019984
6002.242578,0.020653
6002.242423,0.021334
6002.242265,0.021894
6002.24211,0.022572
6002.241951,0.023106
6002.241796,0.023601
6002.241642,0.024133
6002.241483,0.024468
6002.241328,0.02471
6002.24117,0.025018
6002.241015,0.0252
6002.24086,0.025186
6002.240701,0.025635
6002.240546,0.025456
6002.240391,0.025774
6002.240233,0.025743
6002.240078,0.025892
6002.239919,0.025782
6002.239765,0.025816
6002.23961,0.025952
6002.239451,0.025482
6002.239296,0.025604
6002.239138,0.025325
6002.238983,0.025096
6002.238828,0.024922
6002.238669,0.024715
6002.238514,0.024634
6002.238356,0.024282
6002.238201,0.023927
6002.238046,0.023446
6002.237888,0.023273
6002.237733,0.022919
6002.237578,0.022588
6002.237419,0.022084
6002.237264,0.021736
6002.237106,0.020893
6002.236951,0.020144
6002.236796,0.018995
6002.236637,0.017972
6002.236483,0.016873
6002.236324,0.015669
6002.236169,0.014663
6002.236014,0.013825
6002.235856,0.012712
6002.235701,0.011844
6002.235542,0.011096
6002.235387,0.009993
6002.235232,0.009202
6002.235074,0.008514
6002.234919,0.007674
6002.234764,0.006788
6002.234606,0.006174
6002.234451,0.00557
6002.234292,0.004935
6002.234137,0.004574
6002.233982,0.004105
6002.233824,0.003867
6002.233669,0.003586
6002.23351,0.003514
6002.233355,0.003326
6002.2332,0.003407
6002.233042,0.003673
6002.232887,0.003836
6002.232732,0.004091
6002.232574,0.004309
6002.232419,0.004558
6002.23226,0.004683
6002.232105,0.005042
6002.23195,0.004993
6002.231792,0.005104
6002.231637,0.00533
6002.231478,0.00556
6002.231323,0.006131
6002.231169,0.006834
6002.23101,0.007298
6002.230855,0.00821
6002.230697,0.009027
6002.230542,0.009941
6002.230387,0.01079
6002.230228,0.011616
6002.230073,0.012534
6002.229918,0.013468
6002.22976,0.014371
6002.229605,0.015318
6002.229446,0.016365
6002.229292,0.017485
6002.229137,0.018418
6002.228978,0.019419
6002.228823,0.020353
6002.228665,0.021214
6002.22851,0.02227
6002.228355,0.023267
6002.228196,0.024043
6002.228041,0.025108
6002.227883,0.026194
6002.227728,0.026819
6002.227573,0.027647
6002.227415,0.028011
6002.22726,0.028235
6002.227105,0.028306
6002.226946,0.028197
6002.226791,0.027769
6002.226633,0.027488
6002.226478,0.027408
6002.226323,0.027132
6002.226164,0.026911
6002.22601,0.026683
6002.225851,0.026462
6002.225696,0.02622
6002.225541,0.026083
6002.225383,0.025967
6002.225228,0.025867
6002.225069,0.026285
6002.224914,0.026556
6002.224759,0.027024
6002.224601,0.027551
6002.224446,0.02805
6002.224291,0.028545
6002.224133,0.028897
6002.223978,0.029251
6002.223819,0.029694
6002.223664,0.029929
6002.223509,0.030122
6002.223351,0.030374
6002.223196,0.030515
6002.223037,0.030805
6002.222882,0.030886
6002.222728,0.031024
6002.222569,0.031178
6002.222414,0.031142
6002.222256,0.03104
6002.222101,0.030644
6002.221946,0.030475
6002.221787,0.029802
6002.221632,0.029493
6002.221477,0.02906
6002.221319,0.028396
6002.221164,0.027866
6002.221005,0.027084
6002.220851,0.026319
6002.220696,0.025376
6002.220537,0.02453
6002.220382,0.023796
6002.220224,0.023144
6002.220069,0.022635
6002.219914,0.022058
6002.219755,0.021541
6002.2196,0.021289
6002.219442,0.021104
6002.219287,0.02066
6002.219132,0.020432
6002.218974,0.020312
6002.218819,0.020391
6002.218664,0.020259
6002.218505,0.020528
6002.21835,0.020832
6002.218192,0.020943
6002.218037,0.021137
6002.217882,0.020952
6002.217723,0.020776
6002.217568,0.020319
6002.21741,0.019735
6002.217255,0.019154
6002.2171,0.01859
6002.216942,0.018316
6002.216787,0.018169
6002.216628,0.017837
6002.216473,0.017632
6002.216318,0.017459
6002.21616,0.017221
6002.216005,0.017031
6002.21585,0.017025
6002.215692,0.016776
6002.215537,0.016936
6002.215378,0.016811
6002.215223,0.016553
6002.215068,0.016644
6002.21491,0.016652
6002.214755,0.016819
6002.214596,0.017175
6002.214441,0.017361
6002.214286,0.017791
6002.214128,0.01798
6002.213973,0.018123
6002.213815,0.018402
6002.21366,0.01833
6002.213505,0.018256
6002.213346,0.018426
6002.213191,0.018223
6002.213036,0.018415
6002.212878,0.018585
6002.212723,0.018656
6002.212564,0.018825
6002.212409,0.019045
6002.212255,0.019084
6002.212096,0.01899
6002.211941,0.018747
6002.211783,0.01843
6002.211628,0.018054
6002.211473,0.017501
6002.211314,0.017065
6002.211159,0.016594
6002.211001,0.016188
6002.210846,0.015975
6002.210691,0.015999
6002.210533,0.016194
6002.210378,0.016122
6002.210223,0.016319
6002.210064,0.016528
6002.209909,0.016813
6002.209751,0.016688
6002.209596,0.017003
6002.209441,0.017289
6002.209282,0.017388
6002.209127,0.017657
6002.208969,0.017872
6002.208814,0.018072
6002.208659,0.01843
6002.208501,0.018971
6002.208346,0.019172
6002.208187,0.019538
6002.208032,0.019896
6002.207877,0.020348
6002.207719,0.020208
6002.207564,0.020094
6002.207409,0.019922
6002.20725,0.019677
6002.207096,0.019486
6002.206937,0.019321
6002.206782,0.019053
6002.206627,0.019222
6002.206469,0.019288
6002.206314,0.019497
6002.206155,0.019921
6002.206,0.02038
6002.205845,0.021002
6002.205687,0.021426
6002.205532,0.021824
6002.205374,0.022395
6002.205219,0.022775
6002.205064,0.023012
6002.204905,0.023059
6002.20475,0.023118
6002.204595,0.02343
6002.204437,0.023236
6002.204282,0.023159
6002.204123,0.022991
6002.203968,0.022511
6002.203814,0.021873
6002.203655,0.021385
6002.2035,0.020702
6002.203342,0.020068
6002.203187,0.019299
6002.203032,0.018805
6002.202873,0.018384
6002.202718,0.017786
6002.20256,0.01718
6002.202405,0.01672
6002.20225,0.016372
6002.202092,0.016127
6002.201937,0.015773
6002.201782,0.015641
6002.201623,0.015362
6002.201468,0.015408
6002.20131,0.015676
6002.201155,0.01601
6002.201,0.016382
6002.200841,0.016924
6002.200686,0.017194
6002.200528,0.01775
6002.200373,0.018228
6002.200218,0.018765
6002.20006,0.019508
6002.199905,0.020352
6002.199746,0.020961
6002.199591,0.021549
6002.199436,0.022107
6002.199278,0.022754
6002.199123,0.022977
6002.198968,0.023355
6002.198809,0.023636
6002.198655,0.023529
6002.198496,0.023455
6002.198341,0.023626
6002.198186,0.023444
6002.198028,0.023351
6002.197873,0.023043
6002.197714,0.022453
6002.197559,0.021966
6002.197404,0.021146
6002.197246,0.020493
6002.197091,0.019886
6002.196933,0.019317
6002.196778,0.018851
6002.196623,0.018594
6002.196464,0.018438
6002.196309,0.018374
6002.196154,0.018143
6002.195996,0.018034
6002.195841,0.017967
6002.195682,0.017871
6002.195527,0.017783
6002.195373,0.017972
6002.195214,0.018056
6002.195059,0.018302
6002.194901,0.018468
6002.194746,0.018716
6002.194591,0.018903
6002.194432,0.018941
6002.194277,0.01902
6002.194119,0.01894
6002.193964,0.019194
6002.193809,0.019222
6002.193651,0.019174
6002.193496,0.019265
6002.193341,0.019048
6002.193182,0.019002
6002.193027,0.018945
6002.192869,0.018831
6002.192714,0.018897
6002.192559,0.018754
6002.1924,0.018798
6002.192245,0.018621
6002.192087,0.01835
6002.191932,0.018337
6002.191777,0.018158
6002.191619,0.017918
6002.191464,0.017853
6002.191309,0.01789
6002.19115,0.017641
6002.190995,0.017566
6002.190837,0.017525
6002.190682,0.017475
6002.190527,0.017452
6002.190369,0.017677
6002.190214,0.017837
6002.190055,0.018301
6002.1899,0.018723
6002.189745,0.019148
6002.189587,0.019547
6002.189432,0.0199
6002.189273,0.020343
6002.189118,0.020741
6002.188964,0.020894
6002.188805,0.021514
6002.18865,0.021723
6002.188495,0.022371
6002.188337,0.022536
6002.188182,0.023197
6002.188023,0.023513
6002.187868,0.023948
6002.187713,0.023988
6002.187555,0.024046
6002.1874,0.023803
6002.187241,0.023745
6002.187087,0.023204
6002.186932,0.023295
6002.186773,0.02275
6002.186618,0.022278
6002.18646,0.021898
6002.186305,0.021293
6002.18615,0.020896
6002.185991,0.020546
6002.185836,0.020246
6002.185682,0.020179
6002.185523,0.020319
6002.185368,0.020368
6002.18521,0.020729
6002.185055,0.021188
6002.1849,0.021554
6002.184741,0.022201
6002.184586,0.022311
6002.184428,0.022576
6002.184273,0.022792
6002.184118,0.022558
6002.183959,0.022387
6002.183805,0.022056
6002.183646,0.021723
6002.183491,0.021251
6002.183336,0.020548
6002.183178,0.020006
6002.183023,0.019159
6002.182868,0.018677
6002.182709,0.018059
6002.182554,0.01744
6002.182396,0.016916
6002.182241,0.016348
6002.182086,0.016078
6002.181928,0.015813
6002.181773,0.015425
6002.181614,0.01531
6002.181459,0.014986
6002.181304,0.014882
6002.181146,0.014694
6002.180991,0.014759
6002.180832,0.014997
6002.180677,0.015282
6002.180523,0.015669
6002.180364,0.016219
6002.180209,0.016676
6002.180054,0.01708
6002.179896,0.017274
6002.179741,0.017535
6002.179582,0.017601
6002.179427,0.017412
6002.179272,0.017399
6002.179114,0.017205
6002.178959,0.017477
6002.178801,0.017494
6002.178646,0.017531
6002.178491,0.017854
6002.178332,0.017774
6002.178177,0.018164
6002.178019,0.01831
6002.177864,0.018408
6002.177709,0.018283
6002.17755,0.017959
6002.177395,0.017901
6002.177241,0.017913
6002.177082,0.017431
6002.176927,0.017291
6002.176769,0.017111
6002.176614,0.016808
6002.176459,0.016386
6002.1763,0.016318
6002.176145,0.01591
6002.175987,0.015286
6002.175832,0.014735
6002.175677,0.014067
6002.175519,0.01343
6002.175364,0.012988
6002.175205,0.01234
6002.17505,0.011823
6002.174895,0.011413
6002.174737,0.01097
6002.174582,0.010902
6002.174427,0.010819
6002.174268,0.010733
6002.174114,0.010784
6002.173955,0.010998
6002.1738,0.010946
6002.173645,0.011548
6002.173487,0.011828
6002.173332,0.012258
6002.173173,0.01276
6002.173018,0.013385
6002.172863,0.013994
6002.172705,0.014665
6002.17255,0.015231
6002.172391,0.01569
6002.172237,0.016004
6002.172082,0.016524
6002.171923,0.016669
6002.171768,0.016826
6002.171613,0.016655
6002.171455,0.016626
6002.1713,0.016304
6002.171141,0.016131
6002.170986,0.015903
6002.170832,0.015616
6002.170673,0.015272
6002.170518,0.015312
6002.17036,0.015455
6002.170205,0.015227
6002.17005,0.015402
6002.169891,0.015395
6002.169736,0.015458
6002.169578,0.015669
6002.169423,0.015645
6002.169268,0.015657
6002.169109,0.015792
6002.168955,0.015976
6002.1688,0.016308
6002.168641,0.016662
6002.168486,0.016771
6002.168328,0.017067
6002.168173,0.017228
6002.168018,0.017122
6002.167859,0.017178
6002.167704,0.016874
6002.167546,0.016669
6002.167391,0.016163
6002.167236,0.015766
6002.167078,0.015427
6002.166923,0.015028
6002.166764,0.0146
6002.166609,0.014314
6002.166454,0.014244
6002.166296,0.014068
6002.166141,0.014018
6002.165986,0.013969
6002.165828,0.014073
6002.165673,0.014074
6002.165514,0.014235
6002.165359,0.014076
6002.165204,0.014048
6002.165046,0.013955
6002.164891,0.013838
6002.164732,0.013479
6002.164577,0.013364
6002.164423,0.013083
6002.164264,0.012877
6002.164109,0.012751
6002.163951,0.012593
6002.163796,0.012241
6002.163641,0.012164
6002.163482,0.012061
6002.163327,0.011993
6002.163172,0.01221
6002.163014,0.012309
6002.162859,0.012501
6002.1627,0.012609
6002.162546,0.013065
6002.162391,0.013361
6002.162232,0.013682
6002.162077,0.01411
6002.161919,0.014821
6002.161764,0.015174
6002.161609,0.015593
6002.16145,0.016023
6002.161295,0.016443
6002.161137,0.017043
6002.160982,0.017619
6002.160827,0.018037
6002.160669,0.018178
6002.160514,0.018498
6002.160359,0.018878
6002.1602,0.019499
6002.160045,0.019692
6002.159887,0.020049
6002.159732,0.020278
6002.159577,0.02007
6002.159419,0.020206
6002.159264,0.020005
6002.159105,0.019748
6002.15895,0.019171
6002.158795,0.018729
6002.158637,0.018376
6002.158482,0.017812
6002.158323,0.017524
6002.158168,0.016997
6002.158013,0.016522
6002.157855,0.015614
6002.1577,0.015003
6002.157545,0.013935
6002.157387,0.012892
6002.157232,0.011919
6002.157073,0.010891
6002.156918,0.009696
6002.156763,0.008596
6002.156605,0.007859
6002.15645,0.007021
6002.156291,0.006333
6002.156137,0.005447
6002.155982,0.005134
6002.155823,0.004581
6002.155668,0.004241
6002.15551,0.003832
6002.155355,0.003793
6002.1552,0.00381
6002.155041,0.003917
6002.154886,0.003762
6002.154732,0.003949
6002.154573,0.004108
6002.154418,0.004385
6002.15426,0.004802
6002.154105,0.005257
6002.15395,0.005798
6002.153791,0.006521
6002.153636,0.006948
6002.153478,0.008002
6002.153323,0.008745
6002.153168,0.00961
6002.153009,0.01025
6002.152855,0.010821
6002.152696,0.011279
6002.152541,0.01168
6002.152386,0.011938
6002.152228,0.011977
6002.152073,0.012103
6002.151918,0.011916
6002.151759,0.011867
6002.151604,0.011884
6002.151446,0.011698
6002.151291,0.011853
