# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Jul 13 15:40:13 2023
# COLUMN name:        Planet Name
# COLUMN pl_eqt:         Equilibrium Temperature [K]
name	temp
TOI-1260 c	651
TOI-1260 d	499
TOI-1266 b	413
TOI-1266 c	344
TOI-1268 b	919
TOI-1272 b	961
TOI-1272 c	697
TOI-1278 b	408
TOI-1288 b	1266
TOI-1296 b	1562
TOI-1298 b	1388
TOI-132 b	1395
TOI-1333 b	1679
TOI-1338 b	255
TOI-139 b	561
TOI-1411 b	1136
TOI-1416 b	1517
TOI-1422 b	867
TOI-1431 b	2370
TOI-1442 b	1072
TOI-1444 b	2148
TOI-1452 b	326
TOI-1468 b	682
TOI-1468 c	338
TOI-1478 b	918
TOI-150.01	1404
TOI-1516 b	1858
TOI-1518 b	2492
TOI-157 b	1588
TOI-1601 b	1619
TOI-163 b	1669
TOI-1634 b	924
TOI-1670 b	1062
TOI-1670 c	684
TOI-1685 b	1069
TOI-169 b	1715
TOI-1693 b	764
TOI-1694 b	1137
TOI-1695 b	698
TOI-1696 b	489
TOI-1710 b	958
TOI-172 b	1198
TOI-1728 b	767
TOI-1749 b	831
TOI-1749 c	673
TOI-1749 d	533
TOI-1759 b	443
TOI-178 b	1040
TOI-178 c	873
TOI-178 d	690
TOI-178 e	600
TOI-178 f	521
TOI-178 g	470
TOI-1789 b	1927
TOI-1807 b	2100
TOI-181 b	895
TOI-1811 b	962
TOI-1820 b	1375
TOI-1842 b	1208
TOI-1859 b	518
TOI-1860 b	1885
TOI-1899 b	362
TOI-1937 A b	2097
TOI-2000 b	1488
TOI-2000 c	1038
TOI-201 b	759
TOI-2018 b	821
TOI-2025 b	1166
TOI-2046 b	1829
TOI-2048 b	646
TOI-206 b	910
TOI-2076 b	797
TOI-2076 c	630
TOI-2076 d	530
TOI-2081 b	488
TOI-2096 b	445
TOI-2096 c	349
TOI-2109 b	3646
TOI-2136 b	395
TOI-2145 b	1484
TOI-2152 A b	1802
TOI-2154 b	1580
TOI-2158 b	1188
TOI-216.01	497
TOI-216.02	628
TOI-2180 b	348
TOI-2184 b	1491
TOI-2193 A b	1763
TOI-2194 b	591
TOI-2196 b	1860
TOI-220 b	805
TOI-2202 b	652
TOI-2207 b	1259
TOI-2236 b	1688
TOI-2257 b	256
TOI-2260 b	2609
TOI-2285 b	284
TOI-2337 b	1272
TOI-2338 b	799
TOI-2364 b	1091
TOI-237 b	388
TOI-2406 b	447
TOI-2411 b	1355
TOI-2421 b	1534
TOI-2427 b	1117
TOI-244 b	458
TOI-2443 b	601
TOI-2445 b	1060
TOI-2459 b	445
TOI-2497 b	1595
TOI-2498 b	1443
TOI-251 b	1041
TOI-2525 b	556
TOI-2525 c	603
TOI-2545 b	1023
TOI-2567 b	1352
TOI-257 b	1027
TOI-2570 b	1431
TOI-2583 A b	1456
TOI-2587 A b	1445
TOI-2589 b	592
TOI-2669 b	1226
TOI-269 b	531
TOI-270 b	581
TOI-270 c	488
TOI-270 d	387
TOI-277 b	588
TOI-2796 b	1205
TOI-2803 A b	1893
TOI-2818 b	1376
TOI-2842 b	1471
TOI-2977 b	1544
TOI-3023 b	1596
TOI-3082 b	1033
TOI-3235 b	604
TOI-3331 A b	1488
TOI-3362 b	688
TOI-3364 b	1264
TOI-3540 A b	1498
TOI-3629 b	690
TOI-3688 A b	1534
TOI-3693 b	801
TOI-3714 b	750
TOI-3757 b	759
TOI-3807 b	1646
TOI-3819 b	1633
TOI-3884 b	463
TOI-3912 b	1512
TOI-3976 A b	1295
TOI-4010 b	1441
TOI-4010 c	907
TOI-4010 d	650
TOI-4010 e	174
TOI-4087 b	1458
TOI-4127 b	605
TOI-4137 b	1570
TOI-4145 A b	1074
TOI-421 b	981
TOI-421 c	674
TOI-4308 b	763
TOI-431 b	1862
TOI-431 c	867
TOI-431 d	633
TOI-4329 b	2027
TOI-4342 b	634
TOI-4342 c	509
TOI-4406 b	904
TOI-4463 A b	1395
TOI-4479 b	861
TOI-451 b	1491
TOI-451 c	875
TOI-451 d	722
TOI-4562 b	318
TOI-4582 b	815
TOI-4603 b	1677
TOI-4791 b	1472
TOI-481 b	1370
TOI-500 b	1617
TOI-5153 b	906
TOI-5174 b	808
TOI-519 b	687
TOI-5205 b	737
TOI-5238 b	1042
TOI-530 b	565
TOI-532 b	867
TOI-5398 b	919
TOI-540 b	611
TOI-544 b	1082
TOI-5542 b	441
TOI-558 b	1061
TOI-559 b	1180
TOI-561 b	2310
TOI-561 c	800
TOI-561 d	598
TOI-561 e	415
TOI-564 b	1714
TOI-5678 b	513
TOI-5704 b	949
TOI-5803 b	679
TOI-620 b	604
TOI-628 b	1586
TOI-640 b	1749
TOI-672 b	676
TOI-674 b	635
TOI-677 b	1252
TOI-700 b	417
TOI-700 c	356
TOI-700 d	269
TOI-700 e	273
TOI-712 b	650
TOI-712 c	370
TOI-712 d	314
TOI-715 b	234
TOI-733 b	1056
TOI-763 b	1038
TOI-763 c	800
TOI-776 b	514
TOI-776 c	415
TOI-778 b	1561
TOI-813 b	610
TOI-824 b	1253
TOI-833 b	1118
TOI-836 b	871
TOI-836 c	665
TOI-837 b	704
TOI-849 b	1932
TOI-892 b	1397
TOI-905 b	1192
TOI-908 b	1317
TOI-913 b	712
TOI-942 b	1120
TOI-954 b	1526
TOI-969 b	941
TOI-969 c	96
TRAPPIST-1 b	398
TRAPPIST-1 c	340
TRAPPIST-1 d	286
TRAPPIST-1 e	250
TRAPPIST-1 f	218
TRAPPIST-1 g	197
TRAPPIST-1 h	172
TYC 3667-1280-1 b	1350
TYC 8998-760-1 c	1240
TrES-1 b	1140
TrES-2 b	1466
TrES-3 b	1638
TrES-4 b	1778
TrES-5 b	1480
USco1556 b	2240
USco1621 b	2270
V1298 Tau b	677
V1298 Tau c	968
V1298 Tau d	845
V1298 Tau e	492
VHS J125601.92-125723.9 b	1194
WASP-1 b	1812
WASP-10 b	1370
WASP-100 b	2190
WASP-101 b	1560
WASP-103 b	2508
WASP-104 b	1516
WASP-105 b	900
WASP-106 b	1140
WASP-107 b	736
WASP-11 b	992
WASP-113 b	1496
WASP-114 b	2043
WASP-117 b	1001
WASP-118 b	1729
WASP-119 b	1600
WASP-12 b	2593
WASP-120 b	1880
WASP-121 b	2720
WASP-123 b	1520
WASP-124 b	1400
WASP-126 b	1480
WASP-127 b	1400
WASP-129 b	1100
WASP-13 b	1531
WASP-130 b	833
WASP-131 b	1460
WASP-132 b	763
WASP-132 c	1386
WASP-133 b	1790
WASP-135 b	1404
WASP-136 b	1742
WASP-138 b	1590
WASP-139 b	910
WASP-14 b	1872
WASP-140 b	1320
WASP-141 b	1540
WASP-142 b	2000
WASP-144 b	1260
WASP-145 A b	1200
WASP-147 b	1404
WASP-148 b	940
WASP-148 c	590
WASP-15 b	1676
WASP-150 b	1460
WASP-151 b	1312
WASP-153 b	1700
WASP-156 b	970
WASP-157 b	1193
WASP-158 b	1590
WASP-159 b	1850
WASP-16 b	1389
WASP-160 B b	1119
WASP-161 b	1557
WASP-162 b	910
WASP-163 b	1638
WASP-164 b	1610
WASP-165 b	1624
WASP-166 b	1270
WASP-167 b	2329
WASP-168 b	1340
WASP-169 b	1604
WASP-17 b	1755
WASP-170 b	1422
WASP-171 b	1642
WASP-172 b	1740
WASP-173 A b	1880
WASP-174 b	1528
WASP-175 b	1571
WASP-176 b	1721
WASP-177 b	1142
WASP-178 b	2470
WASP-18 b	2429
WASP-180 A b	1540
WASP-181 b	1186
WASP-182 b	1479
WASP-183 b	1111
WASP-184 b	1480
WASP-185 b	1160
WASP-186 b	1378
WASP-187 b	1760
WASP-189 b	3353
WASP-19 b	2113
WASP-190 b	1500
WASP-192 b	1620
WASP-2 b	1311
WASP-20 b	1379
WASP-21 b	1340
WASP-22 b	1502
WASP-23 b	1077
WASP-24 b	1772
WASP-25 b	1210
WASP-26 b	1650
WASP-28 b	1456
WASP-29 b	970
WASP-3 b	2020
WASP-31 b	1307
WASP-32 b	1388
WASP-33 b	2782
WASP-34 b	1250
WASP-35 b	1338
WASP-36 b	1733
WASP-37 b	1232
WASP-38 b	1250
WASP-39 b	1166
WASP-4 b	1673
WASP-41 b	1244
WASP-41 c	241
WASP-42 b	1021
WASP-43 b	1427
WASP-44 b	1337
WASP-45 b	1153
WASP-46 b	1636
WASP-47 b	1275
WASP-47 c	247
WASP-48 b	2035
WASP-49 b	1400
WASP-5 b	1706
WASP-50 b	1395
WASP-52 b	1315
WASP-53 b	1053
WASP-54 b	1759
WASP-55 b	1300
WASP-56 b	1216
WASP-57 b	1338
WASP-58 b	1270
WASP-59 b	670
WASP-6 b	1184
WASP-60 b	1479
WASP-61 b	1624
WASP-62 b	1475
WASP-63 b	1470
WASP-64 b	1689
WASP-65 b	1480
WASP-66 b	1570
WASP-67 b	1003
WASP-68 b	1490
WASP-69 b	963
WASP-7 b	1487
WASP-70 A b	1387
WASP-71 b	2049
WASP-72 b	2210
WASP-73 b	1790
WASP-74 b	1926
WASP-75 b	1710
WASP-76 b	2160
WASP-77 A b	1715
WASP-78 b	2470
WASP-79 b	1716
WASP-8 b	875
WASP-80 b	825
WASP-81 b	1623
WASP-82 b	2190
WASP-83 b	1120
WASP-84 b	732
WASP-84 c	1329
WASP-85 A b	1452
WASP-87 b	2050
WASP-88 b	1772
WASP-89 b	1120
WASP-90 b	1840
WASP-91 b	1160
WASP-92 b	1871
WASP-93 b	1942
WASP-94 A b	1604
WASP-95 b	1570
WASP-96 b	1285
WASP-97 b	1555
WASP-98 b	1171
WASP-99 b	1480
WD 0806-661 b	340
WD 1856+534 b	163
WISE J033605.05-014350.4 b	325
WISEP J121756.91+162640.2 A b	450
WTS-1 b	1500
WTS-2 b	2000
Wendelstein-1 b	2198
Wendelstein-2 b	2470
Wolf 1069 b	250
Wolf 503 b	789
XO-1 b	1210
XO-2 N b	1328
XO-3 b	1729
XO-4 b	1630
XO-5 b	1230
XO-6 b	1577
XO-7 b	1743
YZ Cet b	471
YZ Cet c	410
YZ Cet d	357
bet Pic b	1612
kap And b	1900
pi Men c	1170
rho CrB b	614
rho CrB c	448
